Fuel,U-235,Xe-135,Efficiency,Poison Fraction
0.413236,0.10662,0.00880396,0.0,0.08257325079722377
0.396957,0.109313,0.00237077,0.05,0.021687905372645522
0.396366,0.10942,0.00136576,0.1,0.012481813196856149
0.396172,0.109427,0.000957258,0.15,0.00874791413453718
0.396115,0.109461,0.000737478,0.2,0.0067373585112505815
0.396011,0.109504,0.000384533,0.4,0.0035115886177673875
0.39497,0.109622,0.000260714,0.6,0.002378299976282133
0.395919,0.109523,0.000196326,0.8,0.0017925549884499148
0.395448,0.109566,0.000158053,1.0,0.001442536918387091
