,time,xe135,kr86,u235,u238,u233,th232,pu239,tc99,tc99m,mo99,nb95,ru103,rh105,Steps,xe135_error,kr86_error,u235_error,u238_error,u233_error,th232_error,pu239_error,tc99_error,tc99m_error,mo99_error,nb95_error,ru103_error,rh105_error
0,730,0.0008022126067700001,0.00016610167761,4315.106645200001,8819.305290299999,2.3044737254000002e-07,6.333901809600001e-05,50.687538966000005,0.00099647402825,0.00051204481124,0.006393758270000001,0.007649383564300002,0.0039763734943,0.0007993558211599999,1,0.04471083751822441,0.0008196721311474441,0.0003153579312521162,0.0,0.011343283582089648,0.00021473051320568728,0.002151694459386882,1.1480938416422286,0.5996600084997868,0.0019185674696227267,0.043809170224615085,0.004467353951890164,0.022802436901653414
1,730,0.0008022126067700001,0.00016610167761,4315.106645200001,8819.305290299999,2.3044737254000002e-07,6.333901809600001e-05,50.660331484,0.0009966100656600002,0.00051204481124,0.006393758270000001,0.007648023190200002,0.0039763734943,0.0007992197837500001,5,0.04471083751822441,0.0008196721311474441,0.0003153579312521162,0.0,0.011343283582089648,0.00021473051320568728,0.0016137708445400206,1.1483870967741938,0.5996600084997868,0.0019185674696227267,0.043623538147392164,0.004467353951890164,0.022628372497824296
2,730,0.0008023486441800001,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3044737254000002e-07,6.333901809600001e-05,50.660331484,0.0009967461030700002,0.0005121808486500001,0.006395118644100001,0.007650743938400002,0.0039763734943,0.0007993558211599999,7,0.04454884173011492,0.0016393442622948881,0.0003153579312521162,0.0,0.011343283582089648,0.00021473051320568728,0.0016137708445400206,1.1486803519061586,0.6000849978750528,0.0021317416329141104,0.043994802301838005,0.004467353951890164,0.022802436901653414
3,730,0.0008026207189999999,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3031133513000002e-07,6.333901809600001e-05,50.687538966000005,0.00099701817789,0.0005123168860600001,0.006396479018200001,0.0076521043125,0.0039777338684,0.0007996278959800001,9,0.044224850153896066,0.0016393442622948881,0.0003153579312521162,0.0,0.010746268656716533,0.00021473051320568728,0.002151694459386882,1.1492668621700877,0.6005099872503183,0.0023449157962054943,0.04418043437906069,0.004810996563573972,0.023150565709312485
4,730,0.0008027567564099999,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3031133513000002e-07,6.333901809600001e-05,50.687538966000005,0.0009971542153,0.0005124529234700001,0.0063978393923,0.007650743938400002,0.0039790942425,0.0007997639333899999,11,0.04406285436578658,0.0016393442622948881,0.0003153579312521162,0.0,0.010746268656716533,0.00021473051320568728,0.002151694459386882,1.1495601173020524,0.6009349766255839,0.002558089959496878,0.043994802301838005,0.00515463917525778,0.02332463011314174
5,730,0.0008027567564099999,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3031133513000002e-07,6.333901809600001e-05,50.687538966000005,0.00099729025271,0.0005124529234700001,0.0063978393923,0.007649383564300002,0.0039790942425,0.0007998999708,13,0.04406285436578658,0.0016393442622948881,0.0003153579312521162,0.0,0.010746268656716533,0.00021473051320568728,0.002151694459386882,1.1498533724340172,0.6009349766255839,0.002558089959496878,0.043809170224615085,0.00515463917525778,0.023498694516971275
6,730,0.0008028927938200001,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3017529772000003e-07,6.333901809600001e-05,50.687538966000005,0.00099742629012,0.0005124529234700001,0.0063991997664,0.007648023190200002,0.0039790942425,0.0007998999708,15,0.04390085857767683,0.0016393442622948881,0.0003153579312521162,0.0,0.010149253731343419,0.00021473051320568728,0.002151694459386882,1.1501466275659822,0.6009349766255839,0.002771264122788262,0.043623538147392164,0.00515463917525778,0.023498694516971275
7,730,0.0008028927938200001,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3017529772000003e-07,6.333901809600001e-05,50.687538966000005,0.00099742629012,0.00051258896088,0.0063991997664,0.007645302442000001,0.0039790942425,0.0007998999708,17,0.04390085857767683,0.0016393442622948881,0.0003153579312521162,0.0,0.010149253731343419,0.00021473051320568728,0.002151694459386882,1.1501466275659822,0.6013599660008495,0.002771264122788262,0.0432522739929462,0.00515463917525778,0.023498694516971275
8,730,0.0008030288312300001,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2990322290000004e-07,6.333901809600001e-05,50.687538966000005,0.0009987866642200002,0.0005127249982899999,0.0064005601405,0.0076248968305,0.003980454616600001,0.00080003600821,33,0.04373886278956734,0.0024590163934426587,0.0003153579312521162,0.0,0.008955223880597189,0.00021473051320568728,0.002151694459386882,1.1530791788856307,0.6017849553761148,0.002984438286079646,0.04046779283460189,0.0054982817869418076,0.023672758920800674
9,730,0.00080384505569,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2935907326000003e-07,6.333901809600001e-05,50.673935225,0.00098912800811,0.0005177583824600001,0.0063991997664,0.007539193262200002,0.0039777338684,0.0007467093434899999,65,0.0427668880609104,0.0024590163934426587,0.0003153579312521162,0.0,0.0065671641791046126,0.00021473051320568728,0.0018827326519634511,1.1322580645161289,0.6175095622609431,0.002771264122788262,0.02877297196955661,0.004810996563573972,0.04456048738033087
10,730,0.0008056135420200001,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2881492362000002e-07,6.333901809600001e-05,50.660331484,0.0008866918383800002,0.0005023861551300001,0.006396479018200001,0.0074983820392,0.0039750131202000005,0.0007178694125700001,129,0.04066094281548664,0.0024590163934426587,0.0003153579312521162,0.0,0.004179104477612037,0.00021473051320568728,0.0016137708445400206,0.911436950146628,0.5694857628559281,0.0023449157962054943,0.023204009652867997,0.004123711340206356,0.08146214099216705
11,730,0.0008178569089200003,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2840681139e-07,6.333901809600001e-05,50.633124001999995,0.0006777383766199999,0.00044048913358,0.006392397895899999,0.0074385255788,0.0039695716238,0.0007909215017399999,257,0.026081321885630605,0.0024590163934426587,0.0003153579312521162,0.0,0.002388059701492576,0.00021473051320568728,0.0010758472296933004,0.46099706744868024,0.3761155971100717,0.001705393306331071,0.015036198255058473,0.0027491408934709038,0.012010443864229593
12,730,0.00083975893193,0.00016596564020000002,4313.746271100001,8819.305290299999,2.2786266175e-07,6.3352621837e-05,50.578709038,0.0004638875681,0.00032009602573000013,0.006381514903100001,0.0073283352767,0.003958688631,0.00078153492045,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
